# OGLE EWS map.dat file for OGLE-2024-BLG-0521
# EWS paper: Udalski et al. 2015, Acta Astron., 65, 1
# EWS website: https://ogle.astrouw.edu.pl/ogle4/ews/ews.html
col0   col1    col2    V       col4  I       col6 col7 col8 col9 col10 col11
113766 1124.31 1671.30 20.249  1.664 18.586  83   0 0.118 3226   2 0.075
113767 1105.18 1672.76 20.433  1.661 18.772  82   1 0.131 3224   5 0.083
113768 1203.80 1672.36 20.562  1.692 18.870  82   0 0.119 3215   6 0.093
113771 1306.39 1674.14 20.965  1.956 19.009  85   0 0.216 3217   6 0.140
113774 1216.88 1674.89 20.742  1.811 18.930  84   0 0.146 3218   7 0.084
113775 1390.47 1674.96 99.999  9.999 18.408   0   0 9.999 3227   5 0.105
113778 1194.68 1675.80 20.562  1.649 18.913  84   0 0.115 3222   8 0.136
113779 1277.16 1678.04 20.113  1.539 18.573  83   1 0.077 3226   3 0.067
113782 1288.38 1677.37 20.011  1.547 18.464  84   0 0.073 3228   2 0.066
113783 1357.54 1676.42 20.911  1.746 19.165  79   0 0.158 3217   5 0.127
113784 1364.79 1675.93 20.711  1.865 18.846  82   0 0.157 3203   9 0.120
113788 1131.41 1677.57 20.279  0.984 19.295  81   1 0.154 3210   8 0.153
113790 1103.46 1678.20 99.999  9.999 18.947   0   0 9.999 3223   4 0.102
113794 1140.96 1679.03 20.759  1.707 19.052  83   0 0.185 3215   3 0.118
113795 1195.66 1679.61 99.999  9.999 18.348   0   0 9.999 3233   2 0.181
113796 1254.15 1679.13 20.652  1.419 19.233  83   0 0.114 3215   4 0.114
113799 1205.87 1684.18 20.084  1.592 18.491  84   0 0.080 3219   7 0.073
113800 1355.10 1681.19 20.318  1.719 18.598  81   0 0.114 3226   2 0.071
113801 1394.89 1681.09 20.254  1.840 18.414  82   0 0.088 3225   3 0.059
113803 1183.36 1681.60 20.449  1.639 18.811  83   0 0.120 3221   5 0.098
113804 1329.06 1681.19 21.140  2.066 19.074  80   1 0.139 3220   2 0.108
113805 1229.61 1685.22 20.240  1.489 18.751  83   0 0.092 3226   4 0.081
113806 1199.68 1684.17 99.999  9.999 18.411   0   0 9.999 3228   4 0.164
113807 1236.43 1683.92 99.999  9.999 18.641   0   0 9.999 3222   7 0.086
113808 1257.23 1682.82 21.221  2.241 18.980  84   0 0.275 3213   7 0.092
113809 1284.50 1683.09 99.999  9.999 19.026   0   0 9.999 3226   5 0.126
113810 1314.10 1685.38 20.524  1.922 18.602  81   0 0.113 3221   5 0.074
113811 1383.16 1684.15 20.260  1.398 18.862  83   0 0.105 3223   3 0.099
113812 1353.36 1684.32 99.999  9.999 18.787   0   0 9.999 3227   1 0.132
113814 1362.25 1684.86 20.864  1.903 18.961  82   0 0.170 3226   3 0.104
113815 1318.06 1685.61 20.276  1.481 18.795  84   0 0.094 3222   6 0.091
113925 1379.42 1529.04 99.999  9.999 20.096   0   0 9.999 3094   2 0.321
113927 1133.53 1534.86 99.999  9.999 19.678   0   0 9.999 3205   6 0.182
113929 1321.09 1555.63 20.564  1.309 19.256  81   1 0.119 3216   8 0.113
113931 1342.98 1558.24 99.999  9.999 19.483   0   0 9.999 3217   3 0.141
113933 1385.08 1562.99 99.999  9.999 19.746   0   0 9.999 3215   4 0.181
113934 1206.72 1571.99 20.531  1.064 19.467  85   0 0.151 3215   5 0.187
113936 1356.97 1604.55 21.394  1.998 19.396  82   0 0.263 3215   6 0.155
113937 1383.55 1599.62 99.999  9.999 19.516   0   0 9.999 3221   2 0.143
113938 1307.77 1613.44 99.999  9.999 18.840   0   0 9.999 3223   5 0.082
113941 1269.27 1625.33 20.772  1.894 18.878  82   0 0.185 3217   8 0.086
113944 1274.69 1660.70 99.999  9.999 19.419   0   0 9.999 3213   3 0.164
113945 1159.91 1659.51 20.889  1.832 19.058  83   0 0.208 3221   3 0.116
113946 1298.46 1666.67 99.999  9.999 19.883   0   0 9.999 3207   4 0.208
113947 1279.33 1675.71 20.949  2.036 18.913  83   1 0.164 3225   4 0.090
115312 1287.98 1525.84 21.116  1.952 19.164  81   0 0.183 3223   4 0.103
115313 1312.36 1526.26 21.135  1.803 19.331  80   0 0.177 3215   8 0.128
115314 1212.99 1526.59 99.999  9.999 19.021   0   0 9.999 3212   4 0.160
115319 1231.56 1526.23 99.999  9.999 19.871   0   0 9.999 3153   0 0.300
115326 1133.85 1527.97 99.999  9.999 19.891   0   0 9.999 3184   5 0.211
115327 1206.14 1529.18 99.999  9.999 19.710   0   0 9.999 3142   1 0.269
115328 1188.50 1530.62 20.862  1.769 19.094  77   0 0.169 3220   5 0.118
115329 1391.67 1529.63 99.999  9.999 19.430   0   0 9.999 3206   6 0.160
115335 1383.96 1531.37 99.999  9.999 19.586   0   0 9.999 3162   1 0.229
115338 1118.60 1533.50 21.116  1.541 19.575  83   0 0.225 3218   2 0.152
115339 1143.46 1531.01 99.999  9.999 19.630   0   0 9.999 3203   5 0.202
115340 1238.19 1531.15 21.989  2.423 19.566  77   0 0.365 3216   1 0.196
115341 1299.14 1532.18 99.999  9.999 19.512   0   0 9.999 3215   9 0.152
115342 1341.72 1532.30 21.112  1.626 19.486  80   0 0.222 3220   6 0.153
115345 1171.87 1533.41 99.999  9.999 19.236   0   0 9.999 3223   4 0.122
115346 1256.40 1532.85 21.205  1.891 19.314  79   0 0.216 3217   3 0.126
115347 1229.50 1534.03 99.999  9.999 99.999   0   0 9.999    0   0 9.999
115348 1276.17 1534.33 20.700  1.394 19.307  84   0 0.128 3215   8 0.128
115351 1194.64 1534.21 99.999  9.999 19.405   0   0 9.999 3225   4 0.182
115352 1393.13 1535.76 99.999  9.999 19.267   0   0 9.999 3215   6 0.130
115355 1238.66 1536.42 99.999  9.999 19.278   0   0 9.999 3220   1 0.177
115360 1161.11 1538.38 99.999  9.999 19.836   0   0 9.999 3200   5 0.213
115361 1328.87 1539.45 21.115  1.927 19.188  81   0 0.186 3220   3 0.124
115364 1120.58 1540.28 20.776  1.521 19.256  85   0 0.180 3221   6 0.110
115365 1267.88 1539.73 99.999  9.999 19.726   0   0 9.999 3217   1 0.200
115367 1148.11 1540.94 99.999  9.999 19.398   0   0 9.999 3210   8 0.177
115368 1302.10 1541.18 99.999  9.999 19.303   0   0 9.999 3219   4 0.130
115371 1233.07 1544.50 20.961  1.922 19.039  79   0 0.173 3128   2 0.236
115372 1245.08 1542.43 99.999  9.999 19.079   0   0 9.999 3228   1 0.134
115374 1310.04 1543.50 99.999  9.999 19.345   0   0 9.999 3218   7 0.122
115375 1362.02 1541.96 20.934  0.828 20.106  81   1 0.170 3160   3 0.265
115377 1168.24 1543.84 99.999  9.999 19.620   0   0 9.999 3214   5 0.165
115378 1212.12 1544.81 99.999  9.999 99.999   0   0 9.999    0   0 9.999
115379 1282.00 1544.13 20.196  0.932 19.264  82   0 0.084 3212   4 0.126
115380 1320.43 1544.47 20.745  1.751 18.994  81   0 0.144 3220   5 0.088
115384 1105.11 1548.30 99.999  9.999 19.392   0   0 9.999 3218   2 0.148
115385 1356.23 1544.57 20.689  1.564 19.125  84   0 0.144 3228   3 0.108
115388 1102.61 1545.32 99.999  9.999 19.613   0   0 9.999 3214   7 0.165
115389 1107.90 1545.54 99.999  9.999 19.464   0   0 9.999 3216   2 0.141
115390 1376.82 1543.80 99.999  9.999 18.510   0   0 9.999 3219   7 0.139
115392 1259.56 1547.03 99.999  9.999 19.702   0   0 9.999 3197   3 0.185
115396 1176.53 1546.91 99.999  9.999 19.382   0   0 9.999 3219  10 0.135
115397 1207.37 1548.55 20.249  1.251 18.998  84   0 0.099 3168   4 0.176
115398 1229.80 1546.61 99.999  9.999 99.999   0   0 9.999    0   0 9.999
115399 1359.64 1546.77 99.999  9.999 19.593   0   0 9.999 3223   3 0.161
115400 1385.93 1546.94 99.999  9.999 20.029   0   0 9.999 3129   0 0.296
115404 1128.97 1550.03 20.936  1.748 19.188  83   0 0.185 3222   3 0.110
115405 1244.88 1548.68 99.999  9.999 19.774   0   0 9.999 3218   3 0.246
115406 1278.19 1550.73 99.999  9.999 19.322   0   0 9.999 3210   9 0.160
115407 1282.60 1549.10 21.166  1.841 19.325  81   0 0.193 3206   3 0.156
115408 1295.29 1548.96 99.999  9.999 19.717   0   0 9.999 3208   3 0.196
115409 1366.18 1549.03 20.942  1.856 19.085  82   1 0.158 3217   8 0.114
115412 1265.49 1548.85 19.986  1.148 18.838  83   0 0.065 3217  11 0.097
115413 1349.83 1549.05 99.999  9.999 19.448   0   0 9.999 3223   1 0.130
115416 1168.57 1551.24 99.999  9.999 19.812   0   0 9.999 3211   5 0.203
115417 1190.30 1550.87 99.999  9.999 19.318   0   0 9.999 3227   0 0.141
115418 1253.29 1551.06 21.144  1.805 19.340  83   0 0.229 3228   2 0.130
115419 1304.79 1551.77 20.960  1.122 19.838  82   0 0.172 3209   4 0.208
115423 1357.16 1550.30 99.999  9.999 19.615   0   0 9.999 3220   2 0.158
115425 1208.22 1555.93 20.866  1.735 19.131  82   0 0.188 3214   5 0.138
115426 1269.25 1555.09 99.999  9.999 19.882   0   0 9.999 3093   3 0.286
115427 1273.93 1551.44 99.999  9.999 19.927   0   0 9.999 3138   4 0.295
115432 1185.96 1557.41 21.598  2.341 19.256  80   0 0.337 3208   6 0.138
115433 1308.01 1553.06 99.999  9.999 19.478   0   0 9.999 3218   5 0.145
115434 1330.87 1555.70 99.999  9.999 20.037   0   0 9.999 3192   4 0.228
115436 1144.35 1557.61 20.942  2.073 18.869  82   0 0.206 3227   5 0.107
115439 1202.88 1558.53 20.541  1.013 19.528  83   0 0.121 3222   4 0.192
115441 1177.93 1558.10 99.999  9.999 19.683   0   0 9.999 3191   3 0.233
115447 1131.78 1559.95 99.999  9.999 19.875   0   0 9.999 3193   1 0.256
115448 1254.79 1560.56 20.897  1.808 19.089  80   0 0.154 3222   7 0.102
115451 1157.79 1561.33 99.999  9.999 19.215   0   0 9.999 3219   6 0.131
115452 1221.12 1561.88 99.999  9.999 19.291   0   0 9.999 3221   7 0.175
115453 1290.10 1561.35 99.999  9.999 19.468   0   0 9.999 3212   2 0.161
115455 1164.75 1561.76 99.999  9.999 19.225   0   0 9.999 3223   2 0.136
115456 1299.62 1562.95 99.999  9.999 19.097   0   0 9.999 3220   7 0.104
115457 1352.50 1561.85 99.999  9.999 19.372   0   0 9.999 3219   4 0.129
115460 1266.93 1563.88 99.999  9.999 18.704   0   0 9.999 3223   9 0.119
115461 1321.29 1563.43 99.999  9.999 19.782   0   0 9.999 3211   0 0.184
115468 1348.18 1564.52 99.999  9.999 19.761   0   0 9.999 3213   3 0.176
115469 1287.40 1565.53 99.999  9.999 19.621   0   0 9.999 3183   2 0.253
115473 1304.63 1568.42 21.341  2.027 19.314  82   0 0.236 3216   4 0.120
115474 1366.47 1567.87 21.212  1.752 19.460  83   0 0.249 3217   4 0.154
115477 1337.68 1570.00 21.248  1.797 19.450  80   0 0.181 3223   1 0.135
115483 1150.07 1571.32 99.999  9.999 19.226   0   0 9.999 3226   3 0.144
115484 1234.97 1570.69 99.999  9.999 19.248   0   0 9.999 3221   3 0.119
115485 1122.67 1573.34 99.999  9.999 19.127   0   0 9.999 3225   8 0.148
115486 1267.11 1571.60 99.999  9.999 19.628   0   0 9.999 3167   3 0.194
115487 1130.31 1573.27 99.999  9.999 18.983   0   0 9.999 3223   3 0.146
115488 1142.59 1573.86 99.999  9.999 18.382   0   0 9.999 3229   5 0.109
115491 1168.25 1573.95 99.999  9.999 19.453   0   0 9.999 3217   2 0.156
115493 1234.36 1575.04 20.843  1.212 19.631  80   0 0.162 3216   2 0.168
115494 1298.81 1575.60 99.999  9.999 19.238   0   0 9.999 3213   7 0.109
115497 1240.99 1576.06 20.816  1.263 19.553  84   0 0.162 3218   3 0.152
115498 1320.82 1577.65 21.163  1.727 19.436  81   0 0.227 3221   0 0.134
115499 1364.35 1576.46 99.999  9.999 19.740   0   0 9.999 3201   4 0.187
115505 1125.57 1580.48 99.999  9.999 19.514   0   0 9.999 3138   1 0.246
115506 1179.78 1582.16 99.999  9.999 19.415   0   0 9.999 3206   5 0.197
115508 1370.61 1580.43 99.999  9.999 19.727   0   0 9.999 3199   3 0.169
115512 1109.75 1582.34 99.999  9.999 19.398   0   0 9.999 3223   3 0.155
115513 1184.79 1581.36 99.999  9.999 18.949   0   0 9.999 3209   6 0.169
115514 1285.11 1586.04 21.124  1.844 19.280  83   1 0.246 3218   0 0.166
115515 1338.72 1582.26 99.999  9.999 19.433   0   0 9.999 3217   7 0.138
115517 1154.83 1584.65 20.392  1.765 18.627  83   0 0.161 3207   4 0.131
115518 1315.67 1583.47 99.999  9.999 19.765   0   0 9.999 3213   1 0.179
115519 1358.42 1584.25 99.999  9.999 19.176   0   0 9.999 3225   2 0.138
115521 1328.62 1585.50 99.999  9.999 19.255   0   0 9.999 3218  10 0.124
115523 1274.14 1585.73 99.999  9.999 19.205   0   0 9.999 3229   0 0.184
115526 1278.15 1586.62 99.999  9.999 19.138   0   0 9.999 3208   0 0.311
115529 1146.51 1589.28 99.999  9.999 99.999   0   0 9.999    0   0 9.999
115530 1184.87 1588.89 99.999  9.999 19.480   0   0 9.999 3193   2 0.222
115533 1193.24 1588.28 20.626  1.395 19.230  77   0 0.319 3197   7 0.174
115534 1244.74 1587.56 99.999  9.999 19.679   0   0 9.999 3214   0 0.167
115535 1386.13 1588.95 99.999  9.999 19.412   0   0 9.999 3221   3 0.130
115538 1234.91 1589.94 99.999  9.999 19.151   0   0 9.999 3221   5 0.104
115539 1343.56 1589.08 99.999  9.999 19.832   0   0 9.999 3214   3 0.191
115540 1365.52 1588.47 99.999  9.999 20.408   0   0 9.999 3157   0 0.345
115543 1229.68 1589.90 99.999  9.999 19.343   0   0 9.999 3219   5 0.132
115546 1333.17 1591.35 99.999  9.999 20.132   0   0 9.999 3189   1 0.262
115549 1145.97 1595.18 99.999  9.999 99.999   0   0 9.999    0   0 9.999
115554 1305.16 1593.89 99.999  9.999 19.913   0   0 9.999 3214   1 0.203
115555 1210.14 1594.87 99.999  9.999 19.697   0   0 9.999 3196   4 0.196
115558 1113.62 1597.64 20.913  1.497 19.416  82   0 0.215 3226   4 0.163
115559 1179.80 1596.65 99.999  9.999 19.503   0   0 9.999 3207   2 0.312
115560 1276.62 1597.27 20.913  1.796 19.117  81   1 0.165 3215   7 0.106
115561 1298.93 1601.35 99.999  9.999 19.664   0   0 9.999 3215   3 0.178
115564 1135.73 1599.33 20.215  9.999 99.999  80   0 0.258    0   0 9.999
115565 1229.04 1597.56 99.999  9.999 19.512   0   0 9.999 3217   3 0.141
115566 1297.31 1597.04 99.999  9.999 19.640   0   0 9.999 3219   2 0.178
115568 1131.54 1597.85 99.999  9.999 99.999   0   0 9.999    0   0 9.999
115569 1147.55 1598.86 20.818  9.999 99.999  72   0 0.280    0   0 9.999
115570 1247.85 1598.55 99.999  9.999 19.705   0   0 9.999 3212   4 0.185
115571 1265.33 1599.21 99.999  9.999 19.652   0   0 9.999 3213   3 0.160
115574 1278.18 1602.21 21.592  2.207 19.385  80   0 0.303 3219   3 0.136
115579 1105.87 1602.22 99.999  9.999 19.629   0   0 9.999 3207   4 0.180
115580 1149.60 1603.57 99.999  9.999 19.252   0   0 9.999 3157   0 0.244
115581 1372.92 1601.82 99.999  9.999 19.295   0   0 9.999 3222   5 0.118
115587 1219.79 1603.07 99.999  9.999 19.613   0   0 9.999 3216   5 0.171
115588 1247.70 1603.55 99.999  9.999 19.690   0   0 9.999 3208   3 0.198
115592 1112.00 1603.43 99.999  9.999 19.817   0   0 9.999 3208   2 0.213
115593 1126.74 1603.43 99.999  9.999 19.738   0   0 9.999 3133   1 0.295
115594 1203.98 1603.79 21.136  2.089 19.047  79   0 0.493 3219   7 0.127
115599 1301.15 1606.68 99.999  9.999 20.095   0   0 9.999 3187   2 0.240
115600 1316.30 1607.96 99.999  9.999 19.667   0   0 9.999 3216   4 0.162
115603 1144.88 1610.40 20.542  1.482 19.059  82   0 0.260 3225   3 0.174
115604 1153.89 1604.25 99.999  9.999 20.010   0   0 9.999 2969   0 0.372
115605 1359.18 1609.00 20.534  0.859 19.675  81   1 0.124 3199   3 0.194
115609 1260.52 1609.81 99.999  9.999 19.578   0   0 9.999 3210   7 0.148
115610 1368.06 1611.40 99.999  9.999 19.816   0   0 9.999 3213   3 0.185
115616 1269.96 1610.33 99.999  9.999 19.863   0   0 9.999 3207   6 0.188
115617 1285.87 1611.04 99.999  9.999 19.406   0   0 9.999 3219   3 0.140
115621 1240.52 1614.52 20.898  1.590 19.308  81   0 0.155 3214   6 0.122
115622 1324.07 1611.29 99.999  9.999 19.864   0   0 9.999 3212   1 0.200
115623 1379.51 1610.78 99.999  9.999 19.993   0   0 9.999 3192   3 0.207
115626 1292.96 1615.24 99.999  9.999 19.373   0   0 9.999 3219   6 0.137
115629 1149.15 1615.15 19.809  0.749 19.060  84   0 0.154 3228   4 0.188
115630 1330.85 1615.82 99.999  9.999 19.513   0   0 9.999 3217   3 0.151
115631 1361.70 1615.79 99.999  9.999 19.465   0   0 9.999 3210   6 0.148
115632 1367.25 1615.09 21.116  1.779 19.338  80   0 0.178 3217   5 0.116
115635 1274.37 1616.50 99.999  9.999 19.609   0   0 9.999 3217   4 0.167
115636 1380.27 1619.88 21.155  1.864 19.292  83   0 0.193 3215   8 0.116
115637 1383.52 1616.79 99.999  9.999 19.720   0   0 9.999 3211   4 0.165
115639 1235.25 1621.45 20.759  0.918 19.841  82   0 0.107 3202   3 0.200
115642 1232.55 1618.54 99.999  9.999 19.244   0   0 9.999 3219   7 0.109
115643 1238.15 1619.88 99.999  9.999 19.438   0   0 9.999 3215   3 0.140
115644 1252.88 1618.42 99.999  9.999 19.401   0   0 9.999 3215   1 0.126
115645 1337.82 1617.89 99.999  9.999 19.616   0   0 9.999 3220   0 0.161
115646 1349.26 1618.97 21.840  2.075 19.765  79   0 0.314 3203   4 0.200
115650 1153.86 1620.52 99.999  9.999 20.032   0   0 9.999 3187   0 0.439
115651 1305.01 1620.27 99.999  9.999 19.539   0   0 9.999 3213   3 0.147
115653 1103.68 1621.65 99.999  9.999 19.855   0   0 9.999 3181   2 0.215
115656 1233.87 1624.83 99.999  9.999 19.426   0   0 9.999 3212   2 0.148
115659 1242.84 1623.15 99.999  9.999 19.840   0   0 9.999 3207   2 0.213
115661 1217.52 1625.08 99.999  9.999 19.147   0   0 9.999 3217   6 0.115
115666 1112.73 1631.37 99.999  9.999 19.680   0   0 9.999 3197   3 0.201
115667 1330.63 1627.17 99.999  9.999 19.650   0   0 9.999 3213   3 0.166
115671 1136.77 1629.35 99.999  9.999 19.421   0   0 9.999 3167   4 0.212
115672 1235.66 1629.17 99.999  9.999 19.159   0   0 9.999 3217   6 0.136
115673 1311.58 1629.43 99.999  9.999 19.476   0   0 9.999 3219   2 0.143
115674 1393.12 1628.58 99.999  9.999 19.585   0   0 9.999 3206   8 0.150
115677 1196.22 1629.17 99.999  9.999 19.838   0   0 9.999 3182   0 0.331
115678 1208.16 1630.87 20.786  1.401 19.385  80   0 0.290 3216   4 0.143
115679 1338.90 1630.44 99.999  9.999 19.785   0   0 9.999 3213   3 0.183
115683 1330.40 1636.03 99.999  9.999 19.462   0   0 9.999 3216   7 0.149
115686 1266.87 1633.48 20.981  1.922 19.059  82   0 0.162 3227   3 0.115
115687 1326.78 1631.50 99.999  9.999 20.023   0   0 9.999 3207   1 0.225
115688 1366.44 1634.08 99.999  9.999 19.313   0   0 9.999 3220   5 0.113
115691 1108.47 1635.29 99.999  9.999 19.930   0   0 9.999 3152   1 0.286
115692 1307.66 1633.54 99.999  9.999 19.311   0   0 9.999 3225   3 0.118
115695 1317.79 1635.30 99.999  9.999 19.524   0   0 9.999 3216   3 0.143
115696 1335.18 1637.84 99.999  9.999 19.083   0   0 9.999 3222   5 0.108
115697 1353.94 1635.17 99.999  9.999 19.339   0   0 9.999 3220   3 0.114
115699 1137.10 1637.09 99.999  9.999 19.252   0   0 9.999 3002   1 0.311
115700 1343.89 1636.27 99.999  9.999 19.678   0   0 9.999 3209   5 0.160
115704 1148.67 1637.46 99.999  9.999 19.652   0   0 9.999 3202   5 0.224
115705 1164.42 1638.31 99.999  9.999 19.274   0   0 9.999 3221   2 0.210
115706 1258.63 1637.79 99.999  9.999 19.356   0   0 9.999 3214   6 0.129
115707 1325.23 1636.46 99.999  9.999 19.966   0   0 9.999 3205   5 0.211
115708 1360.59 1637.42 99.999  9.999 19.395   0   0 9.999 3219   4 0.138
115710 1212.48 1639.78 20.542  1.452 19.090  83   0 0.194 3219   4 0.105
115717 1120.69 1640.45 99.999  9.999 99.999   0   0 9.999    0   0 9.999
115720 1171.67 1641.09 99.999  9.999 19.192   0   0 9.999 3228   0 0.157
115721 1380.35 1641.63 99.999  9.999 19.695   0   0 9.999 3214   3 0.233
115725 1186.15 1643.28 99.999  9.999 19.758   0   0 9.999 3200   3 0.214
115726 1204.76 1642.44 99.999  9.999 19.519   0   0 9.999 3214   5 0.163
115727 1224.51 1643.94 99.999  9.999 19.161   0   0 9.999 3225   2 0.105
115728 1244.30 1640.62 99.999  9.999 18.471   0   0 9.999 3234   2 0.079
115731 1319.81 1643.41 99.999  9.999 19.871   0   0 9.999 3212   4 0.190
115732 1336.59 1646.06 21.333  1.911 19.422  80   0 0.218 3216   5 0.139
115733 1250.95 1644.56 99.999  9.999 19.431   0   0 9.999 3216   3 0.145
115734 1273.11 1645.33 99.999  9.999 19.953   0   0 9.999 3176   5 0.226
115736 1108.40 1646.45 21.005  1.391 19.614  79   0 0.322 3223   1 0.203
115737 1135.92 1647.88 99.999  9.999 99.999   0   0 9.999    0   0 9.999
115738 1180.07 1647.47 99.999  9.999 19.838   0   0 9.999 3192   0 0.259
115739 1176.23 1649.28 20.301  1.025 19.276  82   2 0.261 3210   6 0.158
115740 1205.93 1647.22 99.999  9.999 19.065   0   0 9.999 3222   2 0.111
115741 1314.85 1648.79 21.304  1.868 19.436  76   0 0.169 3213   4 0.127
115744 1222.78 1646.62 99.999  9.999 19.774   0   0 9.999 3214   4 0.182
115745 1261.78 1649.10 99.999  9.999 19.468   0   0 9.999 3210   3 0.162
115746 1358.19 1650.52 99.999  9.999 19.120   0   0 9.999 3219   4 0.107
115749 1186.87 1650.39 20.882  1.538 19.344  79   0 0.255 3215   6 0.154
115750 1115.91 1650.99 19.766  0.057 19.709  83   0 0.173 3049   4 0.298
115751 1176.78 1652.60 20.593  1.413 19.180  82   2 0.238 3215   7 0.145
115752 1180.84 1651.19 99.999  9.999 19.431   0   0 9.999 3218   3 0.182
115753 1256.44 1650.90 99.999  9.999 19.524   0   0 9.999 3214   4 0.157
115754 1287.34 1652.35 21.314  1.935 19.379  80   0 0.239 3217   4 0.127
115755 1172.51 1652.79 99.999  9.999 19.494   0   0 9.999 3199   2 0.180
115756 1354.23 1652.74 99.999  9.999 19.497   0   0 9.999 3220   3 0.154
115757 1105.62 1653.50 20.853  1.638 19.214  83   0 0.247 3225   5 0.144
115758 1309.39 1654.20 99.999  9.999 19.453   0   0 9.999 3217   3 0.137
115759 1167.59 1655.39 99.999  9.999 19.281   0   0 9.999 3209   2 0.146
115760 1382.63 1655.71 99.999  9.999 19.889   0   0 9.999 3048   0 0.344
115762 1242.65 1655.88 99.999  9.999 19.576   0   0 9.999 3219   2 0.150
115763 1120.91 1656.95 18.800  9.999 99.999  85   0 0.164    0   0 9.999
115768 1112.74 1658.01 20.706  0.697 20.010  77   0 0.227 3098   1 0.303
115769 1138.82 1659.78 99.999  9.999 18.528   0   0 9.999 3193   1 0.224
115770 1223.22 1659.15 20.947  1.851 19.095  82   0 0.159 3223   3 0.098
115771 1389.69 1659.49 99.999  9.999 19.343   0   0 9.999 3189   3 0.178
115773 1175.27 1661.36 99.999  9.999 19.483   0   0 9.999 3211   4 0.177
115774 1372.70 1660.30 99.999  9.999 18.741   0   0 9.999 3040   0 0.396
115777 1361.61 1662.36 99.999  9.999 19.144   0   0 9.999 3205   7 0.141
115782 1109.31 1663.20 99.999  9.999 19.197   0   0 9.999 3227   5 0.152
115783 1297.70 1662.61 21.106  1.674 19.432  81   0 0.197 3224   1 0.136
115784 1340.05 1663.04 99.999  9.999 19.639   0   0 9.999 3214   6 0.178
115787 1198.18 1666.70 20.853  1.344 19.509  81   0 0.169 3219   1 0.163
115788 1224.81 1664.65 99.999  9.999 19.481   0   0 9.999 3217   4 0.136
115789 1346.36 1663.62 99.999  9.999 20.139   0   0 9.999 3185   1 0.287
115790 1389.05 1666.56 99.999  9.999 19.160   0   0 9.999 3197   3 0.176
115793 1201.36 1668.54 99.999  9.999 20.151   0   0 9.999 3182   0 0.275
115794 1281.58 1667.40 21.432  2.166 19.266  80   0 0.279 3214   7 0.115
115796 1132.11 1666.27 99.999  9.999 19.015   0   0 9.999 3180   5 0.192
115797 1150.28 1669.46 99.999  9.999 20.004   0   0 9.999 3096   0 0.331
115798 1274.67 1667.36 99.999  9.999 19.643   0   0 9.999 3204   4 0.171
115801 1314.70 1667.08 99.999  9.999 19.879   0   0 9.999 3209   3 0.214
115803 1212.51 1671.20 99.999  9.999 19.187   0   0 9.999 3219   5 0.105
115806 1217.93 1668.87 99.999  9.999 19.886   0   0 9.999 3211   4 0.195
115807 1345.60 1669.94 99.999  9.999 19.283   0   0 9.999 3221   2 0.128
115808 1114.67 1671.05 21.167  2.011 19.156  84   0 0.295 3227   3 0.140
115809 1131.02 1670.18 99.999  9.999 19.455   0   0 9.999 3190   5 0.198
115810 1194.92 1671.99 99.999  9.999 19.483   0   0 9.999 3216   6 0.162
115811 1303.30 1671.31 99.999  9.999 19.532   0   0 9.999 3213   5 0.185
115813 1251.56 1672.66 99.999  9.999 19.577   0   0 9.999 3208   4 0.171
115816 1376.35 1670.24 21.127  1.895 19.232  80   0 0.205 2655   0 0.491
115821 1151.55 1674.64 99.999  9.999 19.361   0   0 9.999 3215   1 0.186
115822 1187.56 1674.39 99.999  9.999 19.922   0   0 9.999 3190   5 0.249
115826 1158.48 1676.81 99.999  9.999 19.645   0   0 9.999 3224   0 0.204
115827 1284.93 1676.04 99.999  9.999 19.892   0   0 9.999 3209   1 0.235
115828 1320.66 1677.19 99.999  9.999 19.570   0   0 9.999 3221   2 0.165
115831 1133.87 1677.28 21.137  1.364 19.773  75   0 0.298 3161   5 0.224
115832 1221.99 1677.97 99.999  9.999 19.424   0   0 9.999 3217   3 0.135
115833 1238.37 1678.76 99.999  9.999 19.430   0   0 9.999 3217   2 0.174
115834 1257.01 1677.92 99.999  9.999 19.625   0   0 9.999 3205   7 0.163
115837 1128.59 1679.18 20.279  1.233 19.046  81   1 0.154 3220   5 0.111
115838 1107.66 1680.25 20.680  1.586 19.094  80   0 0.134 3221   4 0.117
115839 1117.81 1679.16 99.999  9.999 19.660   0   0 9.999 3221   3 0.190
115840 1207.42 1680.37 21.241  2.251 18.991  81   0 0.175 3221   4 0.103
115841 1249.84 1682.42 99.999  9.999 19.356   0   0 9.999 3214   5 0.173
115842 1266.89 1680.91 99.999  9.999 19.628   0   0 9.999 3218   5 0.164
115843 1369.00 1680.13 99.999  9.999 18.720   0   0 9.999 3230   2 0.147
115844 1386.74 1680.72 21.250  1.918 19.332  81   0 0.213 3212   7 0.164
115847 1133.92 1680.62 99.999  9.999 19.714   0   0 9.999 3191   5 0.201
115848 1229.23 1682.24 99.999  9.999 19.278   0   0 9.999 3219   5 0.124
115849 1291.53 1681.94 99.999  9.999 19.275   0   0 9.999 3211   6 0.155
115851 1117.23 1685.40 21.099  1.863 19.236  77   1 0.216 3218   6 0.128
115852 1316.39 1683.00 20.276  1.045 19.231  84   0 0.094 3221   4 0.132
115853 1137.54 1684.47 99.999  9.999 19.886   0   0 9.999 3193   5 0.212
