-1.089,-2.039
-1.168,-1.907
-1.247,-1.774
-1.327,-1.642
-0.494,-2.416
-0.572,-2.282
-0.651,-2.148
-0.73,-2.015
-0.809,-1.882
-0.888,-1.748
-0.968,-1.615
-2.386,-3.5
-2.463,-3.367
-2.541,-3.235
-2.619,-3.103
-2.697,-2.971
-2.776,-2.839
-2.854,-2.707
-2.034,-3.464
-2.111,-3.331
-2.189,-3.199
-2.267,-3.066
-2.345,-2.933
-2.424,-2.801
-2.503,-2.668
-2.582,-2.536
-2.661,-2.404
-1.775,-3.314
-1.852,-3.181
-1.931,-3.047
-2.009,-2.914
-2.088,-2.781
-2.166,-2.648
-2.245,-2.515
-2.325,-2.383
-1.571,-3.025
-1.649,-2.891
-1.728,-2.757
-1.807,-2.624
-5.541,-6.682
-5.616,-6.548
-5.692,-6.414
-5.768,-6.281
-5.843,-6.147
-5.92,-6.014
-5.996,-5.881
-5.187,-6.654
-5.262,-6.519
-5.338,-6.385
-5.414,-6.251
-5.49,-6.116
-5.566,-5.983
-5.643,-5.849
-5.719,-5.715
-5.796,-5.582
-4.923,-6.508
-4.999,-6.373
-5.075,-6.238
-5.151,-6.104
-5.228,-5.969
-5.305,-5.835
-5.381,-5.7
-5.459,-5.566
-5.536,-5.432
-4.713,-6.223
-4.79,-6.087
-4.866,-5.952
-4.943,-5.817
-5.02,-5.682
-5.097,-5.547
-5.175,-5.413
-4.417,-7.436
-4.49,-7.301
-4.564,-7.166
-4.638,-7.032
-4.713,-6.897
-4.787,-6.763
-4.862,-6.629
-4.061,-7.412
-4.135,-7.277
-4.209,-7.141
-4.283,-7.006
-4.358,-6.871
-4.432,-6.736
-4.507,-6.601
-4.582,-6.467
-4.658,-6.332
-3.796,-7.27
-3.87,-7.134
-3.944,-6.998
-4.019,-6.863
-4.094,-6.727
-4.169,-6.592
-4.244,-6.457
-4.319,-6.322
-4.395,-6.187
-3.582,-6.987
-3.657,-6.851
-3.731,-6.715
-3.807,-6.579
-3.882,-6.443
-3.957,-6.307
-4.033,-6.172
8.577,-2.906
8.504,-2.77
8.431,-2.635
8.357,-2.5
8.284,-2.365
8.21,-2.23
8.137,-2.095
8.93,-2.882
8.857,-2.747
8.784,-2.611
8.71,-2.476
8.637,-2.34
8.563,-2.205
8.489,-2.07
8.415,-1.934
8.341,-1.799
9.194,-2.741
9.12,-2.605
9.047,-2.469
8.973,-2.333
8.9,-2.197
8.826,-2.062
8.752,-1.926
8.678,-1.791
8.603,-1.655
9.407,-2.459
9.333,-2.322
9.26,-2.186
9.186,-2.05
9.112,-1.914
9.038,-1.778
8.963,-1.643
7.494,-3.492
7.421,-3.357
7.348,-3.222
7.274,-3.087
7.201,-2.951
7.127,-2.816
7.054,-2.682
7.847,-3.47
7.774,-3.334
7.701,-3.198
7.627,-3.063
7.554,-2.927
7.48,-2.792
7.407,-2.656
7.333,-2.521
7.259,-2.386
8.111,-3.328
8.038,-3.192
7.964,-3.056
7.891,-2.92
7.817,-2.785
7.743,-2.649
7.67,-2.513
7.595,-2.378
7.521,-2.242
8.325,-3.046
8.251,-2.91
8.177,-2.774
8.103,-2.638
8.03,-2.502
7.955,-2.366
7.881,-2.23
6.409,-4.078
6.336,-3.943
6.263,-3.807
6.19,-3.672
6.117,-3.537
6.044,-3.402
5.97,-3.267
6.763,-4.056
6.69,-3.92
6.617,-3.784
6.543,-3.649
6.47,-3.513
6.397,-3.378
6.323,-3.242
6.249,-3.107
6.175,-2.972
7.027,-3.915
6.954,-3.779
6.881,-3.642
6.807,-3.507
6.734,-3.371
6.66,-3.235
6.586,-3.099
6.512,-2.964
6.438,-2.828
7.241,-3.633
7.168,-3.496
7.094,-3.36
7.02,-3.224
6.946,-3.088
6.872,-2.952
6.798,-2.816
-0.053,-7.72
-0.124,-7.584
-0.196,-7.448
-0.267,-7.312
-0.339,-7.176
-0.411,-7.04
-0.484,-6.904
0.303,-7.702
0.232,-7.565
0.16,-7.429
0.088,-7.292
0.016,-7.156
-0.056,-7.02
-0.128,-6.884
-0.201,-6.747
-0.274,-6.612
0.571,-7.565
0.499,-7.428
0.428,-7.291
0.355,-7.154
0.283,-7.017
0.211,-6.88
0.138,-6.744
0.065,-6.607
-0.008,-6.471
0.79,-7.286
0.718,-7.148
0.646,-7.011
0.573,-6.874
0.5,-6.736
0.427,-6.599
0.354,-6.463
-1.133,-8.33
-1.204,-8.194
-1.275,-8.057
-1.347,-7.921
-1.418,-7.785
-1.49,-7.649
-1.562,-7.514
-0.777,-8.314
-0.848,-8.177
-0.919,-8.04
-0.991,-7.903
-1.062,-7.766
-1.134,-7.63
-1.206,-7.494
-1.279,-7.357
-1.351,-7.221
-0.508,-8.177
-0.579,-8.04
-0.651,-7.902
-0.723,-7.765
-0.795,-7.628
-0.867,-7.491
-0.939,-7.354
-1.012,-7.218
-1.085,-7.081
-0.288,-7.899
-0.359,-7.761
-0.432,-7.623
-0.504,-7.486
-0.577,-7.348
-0.649,-7.211
-0.722,-7.074
9.713,-7.777
9.644,-7.639
9.575,-7.502
9.506,-7.364
9.437,-7.226
9.368,-7.089
9.298,-6.952
10.069,-7.766
10.0,-7.628
9.931,-7.49
9.862,-7.352
9.793,-7.214
9.723,-7.076
9.654,-6.939
9.584,-6.801
9.515,-6.663
10.34,-7.634
10.271,-7.495
10.202,-7.357
10.132,-7.219
10.063,-7.08
9.993,-6.942
9.923,-6.804
9.853,-6.666
9.783,-6.529
10.564,-7.359
10.495,-7.22
10.425,-7.082
10.355,-6.943
10.286,-6.805
10.216,-6.666
10.146,-6.528
-0.075,-6.357
-0.148,-6.222
-0.221,-6.087
-0.295,-5.952
-0.368,-5.817
-0.442,-5.682
-0.516,-5.548
0.279,-6.335
0.206,-6.199
0.133,-6.064
0.06,-5.928
-0.014,-5.793
-0.088,-5.657
-0.162,-5.522
-0.236,-5.387
-0.311,-5.252
0.545,-6.194
0.472,-6.058
0.398,-5.922
0.324,-5.786
0.25,-5.65
0.176,-5.514
0.102,-5.379
0.027,-5.243
-0.047,-5.108
0.76,-5.912
0.686,-5.776
0.612,-5.639
0.538,-5.503
0.463,-5.367
0.389,-5.231
0.314,-5.095
5.286,-3.3
5.212,-3.165
5.138,-3.031
5.063,-2.896
4.989,-2.762
4.914,-2.627
4.84,-2.493
5.639,-3.275
5.565,-3.139
5.491,-3.004
5.416,-2.869
5.342,-2.734
5.267,-2.6
5.192,-2.465
5.117,-2.33
5.042,-2.196
5.902,-3.131
5.827,-2.996
5.753,-2.86
5.679,-2.725
5.604,-2.59
5.529,-2.455
5.454,-2.32
5.379,-2.185
5.303,-2.05
6.113,-2.847
6.039,-2.712
5.964,-2.576
5.889,-2.441
5.814,-2.305
5.739,-2.17
5.663,-2.034
-1.152,-6.967
-1.225,-6.832
-1.298,-6.696
-1.371,-6.561
-1.444,-6.426
-1.517,-6.291
-1.591,-6.156
-0.797,-6.946
-0.87,-6.81
-0.943,-6.674
-1.016,-6.538
-1.089,-6.402
-1.163,-6.267
-1.237,-6.132
-1.311,-5.996
-1.385,-5.861
-0.531,-6.805
-0.604,-6.669
-0.677,-6.533
-0.751,-6.396
-0.824,-6.26
-0.898,-6.125
-0.972,-5.989
-1.047,-5.853
-1.121,-5.717
-0.315,-6.524
-0.389,-6.387
-0.462,-6.251
-0.536,-6.114
-0.611,-5.978
-0.685,-5.841
-0.76,-5.705
-2.229,-7.58
-2.301,-7.444
-2.374,-7.309
-2.446,-7.173
-2.519,-7.038
-2.593,-6.903
-2.666,-6.768
-1.873,-7.559
-1.945,-7.423
-2.018,-7.287
-2.091,-7.151
-2.164,-7.015
-2.238,-6.88
-2.311,-6.744
-2.385,-6.609
