# OGLE EWS map.dat file for OGLE-2024-BLG-0223
# EWS paper: Udalski et al. 2015, Acta Astron., 65, 1
# EWS website: https://ogle.astrouw.edu.pl/ogle4/ews/ews.html
col0   col1    col2    V       col4  I       col6 col7 col8 col9 col10 col11
213234 1721.14 3965.48 99.999  9.999 19.943   0   0 9.999 2711   0 0.298
213235 1758.44 3966.60 99.999  9.999 18.812   0   0 9.999 2855   6 0.138
213237 1704.40 3967.02 99.999  9.999 18.967   0   0 9.999 2830   1 0.179
213238 1925.97 3966.49 99.999  9.999 19.594   0   0 9.999 2839   4 0.150
213240 1993.95 3969.26 99.999  9.999 19.517   0   0 9.999 2839   1 0.171
213241 1795.40 3970.44 99.999  9.999 19.075   0   0 9.999 2842   2 0.096
213244 1747.71 3971.82 99.999  9.999 19.192   0   0 9.999 2841   7 0.144
213246 1755.43 3976.79 99.999  9.999 19.504   0   0 9.999 2823   1 0.216
213247 1707.83 3974.19 99.999  9.999 19.417   0   0 9.999 2591   0 0.388
213248 1820.21 3975.07 99.999  9.999 18.992   0   0 9.999 2850   3 0.091
213249 1885.50 3975.35 99.999  9.999 19.562   0   0 9.999 2840   3 0.195
213250 1915.78 3975.66 99.999  9.999 19.717   0   0 9.999 2829   4 0.168
213251 1975.29 3977.01 99.999  9.999 18.991   0   0 9.999 2850   0 0.098
213253 1866.08 3977.08 99.999  9.999 19.597   0   0 9.999 2846   0 0.159
213254 1815.65 3977.92 99.999  9.999 19.370   0   0 9.999 2849   3 0.127
213255 1744.02 3979.29 99.999  9.999 19.302   0   0 9.999 2847   3 0.170
213256 1724.36 3981.74 99.999  9.999 19.088   0   0 9.999 2856   1 0.125
213258 1709.18 3982.94 99.999  9.999 18.372   0   0 9.999 2853   0 0.190
213259 1730.75 3982.50 99.999  9.999 19.248   0   0 9.999 2852   1 0.124
213260 1974.87 3981.54 99.999  9.999 19.756   0   0 9.999 2834   0 0.206
213262 1954.49 3983.46 99.999  9.999 19.438   0   0 9.999 2842   4 0.136
213263 1962.13 3984.06 99.999  9.999 19.272   0   0 9.999 2847   2 0.114
213264 1907.01 3983.74 99.999  9.999 19.696   0   0 9.999 2842   2 0.183
213269 1651.71 3986.47 99.999  9.999 20.110   0   0 9.999 2584   0 0.371
213270 1928.62 3986.73 99.999  9.999 19.256   0   0 9.999 2848   2 0.114
213273 1855.34 3986.46 99.999  9.999 19.796   0   0 9.999 2835   2 0.179
213277 1695.25 3992.23 99.999  9.999 18.282   0   0 9.999 2861   1 0.274
213278 1731.48 3991.25 99.999  9.999 19.099   0   0 9.999 2855   0 0.114
213279 1870.01 3992.01 99.999  9.999 19.033   0   0 9.999 2844   4 0.090
213280 1947.53 3992.38 99.999  9.999 19.322   0   0 9.999 2852   0 0.119
213281 1657.44 3993.22 99.999  9.999 19.593   0   0 9.999 2838   2 0.156
213282 1990.88 3995.96 99.999  9.999 20.034   0   0 9.999 2791   0 0.257
213283 1876.13 3991.76 99.999  9.999 19.713   0   0 9.999 2839   1 0.183
213284 1912.46 3993.04 99.999  9.999 19.517   0   0 9.999 2840   2 0.148
213288 1709.37 3994.31 99.999  9.999 19.323   0   0 9.999 2783   4 0.274
213289 1714.55 3995.24 99.999  9.999 20.046   0   0 9.999 2711   0 0.329
213290 1772.97 3993.77 99.999  9.999 19.798   0   0 9.999 2792   2 0.245
213292 1665.69 3998.09 99.999  9.999 19.051   0   0 9.999 2847   5 0.093
213293 1787.26 3995.55 99.999  9.999 19.120   0   0 9.999 2854   0 0.107
213294 1801.28 3996.61 99.999  9.999 19.427   0   0 9.999 2847   4 0.131
213298 1733.98 3996.54 99.999  9.999 19.683   0   0 9.999 2839   7 0.176
213302 1674.48 3998.98 99.999  9.999 19.094   0   0 9.999 2854   2 0.102
213303 1696.08 3997.88 99.999  9.999 18.311   0   0 9.999 2846   5 0.202
213305 1709.83 4000.00 99.999  9.999 19.161   0   0 9.999 2821   6 0.190
213306 1856.79 3999.06 99.999  9.999 19.952   0   0 9.999 2839   3 0.203
213307 1990.93 3998.43 22.222  2.704 19.518  63   0 0.440 2832   3 0.152
213308 1703.58 4001.41 99.999  9.999 18.765   0   0 9.999 2849   9 0.141
213309 1782.05 4001.62 99.999  9.999 19.699   0   0 9.999 2843   2 0.231
213313 1739.02 4004.87 99.999  9.999 19.132   0   0 9.999 2850   3 0.099
213315 1779.75 4006.45 21.859  2.834 19.024  72   0 0.439 2849   4 0.099
213316 1899.27 4004.69 99.999  9.999 19.804   0   0 9.999 2823   4 0.179
213317 1721.02 4005.71 99.999  9.999 19.166   0   0 9.999 2848   2 0.113
213318 1768.94 4007.39 99.999  9.999 19.322   0   0 9.999 2843   3 0.128
213321 1842.77 4011.09 99.999  9.999 19.359   0   0 9.999 2841   1 0.120
213322 1867.14 4007.85 99.999  9.999 19.364   0   0 9.999 2842   3 0.123
213324 1716.03 4008.53 99.999  9.999 19.225   0   0 9.999 2848   3 0.121
213325 1916.27 4009.84 99.999  9.999 19.190   0   0 9.999 2852   5 0.117
213328 1922.15 4010.94 99.999  9.999 19.352   0   0 9.999 2841   5 0.140
213330 1943.31 4012.08 99.999  9.999 19.068   0   0 9.999 2853   4 0.116
213333 1654.12 4012.39 99.999  9.999 19.295   0   0 9.999 2840   2 0.121
213334 1705.85 4014.16 99.999  9.999 18.544   0   0 9.999 2857   7 0.106
213335 1822.63 4012.65 99.999  9.999 19.683   0   0 9.999 2842   3 0.177
213336 1902.82 4013.63 99.999  9.999 19.443   0   0 9.999 2842   4 0.134
213338 1911.56 4015.34 99.999  9.999 18.794   0   0 9.999 2852   2 0.077
213339 1933.29 4015.73 21.710  2.674 19.036  73   0 0.284 2844   3 0.098
213345 1813.41 4023.32 99.999  9.999 18.938   0   0 9.999 2850   3 0.083
213348 1794.94 4022.99 99.999  9.999 19.581   0   0 9.999 2836   5 0.149
213349 1678.81 4023.64 99.999  9.999 19.075   0   0 9.999 2853   0 0.096
213350 1949.14 4023.83 99.999  9.999 19.313   0   0 9.999 2845   2 0.128
213352 1672.38 4024.58 99.999  9.999 19.246   0   0 9.999 2854   3 0.115
213353 1828.68 4024.82 99.999  9.999 19.147   0   0 9.999 2847   1 0.100
213354 1968.10 4025.94 21.607  2.901 18.706  70   0 0.318 2851   2 0.074
213356 1690.05 4026.82 99.999  9.999 19.427   0   0 9.999 2840   8 0.140
213357 1703.08 4026.13 99.999  9.999 19.396   0   0 9.999 2844   3 0.145
213358 1737.39 4028.08 99.999  9.999 19.936   0   0 9.999 2825   4 0.269
213359 1825.51 4028.30 99.999  9.999 19.158   0   0 9.999 2848   4 0.100
213360 1932.21 4027.84 99.999  9.999 19.162   0   0 9.999 2843   4 0.109
213364 1657.63 4029.55 99.999  9.999 19.270   0   0 9.999 2850   5 0.113
213365 1767.34 4028.56 99.999  9.999 19.468   0   0 9.999 2848   6 0.146
213368 1796.49 4035.01 99.999  9.999 19.399   0   0 9.999 2848   4 0.135
213369 1808.31 4030.91 99.999  9.999 18.845   0   0 9.999 2853   1 0.082
213370 1762.36 4032.07 99.999  9.999 19.141   0   0 9.999 2849   7 0.105
213371 1884.88 4030.16 99.999  9.999 19.473   0   0 9.999 2842   4 0.131
213373 1665.01 4032.19 99.999  9.999 19.783   0   0 9.999 2830   1 0.187
213375 1954.66 4033.66 99.999  9.999 19.606   0   0 9.999 2830   2 0.272
213379 1693.15 4034.91 99.999  9.999 19.480   0   0 9.999 2846   2 0.132
213380 1707.97 4035.49 99.999  9.999 19.495   0   0 9.999 2855   1 0.148
213381 1948.49 4036.89 21.379  2.787 18.592  72   0 0.319 2854   3 0.109
213383 1777.22 4037.21 99.999  9.999 19.303   0   0 9.999 2839   5 0.117
213384 1734.88 4040.91 99.999  9.999 18.231   0   0 9.999 2857   6 0.121
213386 1699.24 4041.00 22.018  2.721 19.297  71   0 0.376 2847   1 0.117
213387 1744.10 4041.81 99.999  9.999 19.348   0   0 9.999 2823   5 0.179
213390 1747.07 4041.10 99.999  9.999 19.519   0   0 9.999 2817   3 0.181
213391 1756.63 4041.71 99.999  9.999 19.366   0   0 9.999 2850   2 0.131
213392 1870.54 4042.29 22.165  2.924 19.241  66   0 0.469 2842   3 0.108
213393 1962.58 4042.35 99.999  9.999 18.984   0   0 9.999 2850   1 0.182
213395 1808.96 4042.12 99.999  9.999 19.536   0   0 9.999 2839   2 0.178
213396 1993.97 4042.77 99.999  9.999 19.144   0   0 9.999 2826   7 0.151
213398 1657.48 4042.18 99.999  9.999 19.545   0   0 9.999 2845   5 0.156
213399 1687.02 4044.74 99.999  9.999 19.102   0   0 9.999 2847   3 0.096
213402 1728.01 4044.52 99.999  9.999 19.410   0   0 9.999 2838   0 0.241
213403 1801.94 4044.18 99.999  9.999 19.768   0   0 9.999 2835   2 0.187
213406 1743.68 4046.29 99.999  9.999 19.122   0   0 9.999 2853   6 0.171
213407 1717.47 4047.01 99.999  9.999 18.829   0   0 9.999 2855   1 0.085
213408 1773.74 4047.70 99.999  9.999 19.522   0   0 9.999 2819   3 0.192
213411 1739.20 4046.76 99.999  9.999 18.290   0   0 9.999 2864   1 0.128
213413 1728.10 4053.02 99.999  9.999 20.148   0   0 9.999 2635   1 0.326
213414 1884.07 4049.86 99.999  9.999 19.201   0   0 9.999 2852   1 0.138
213417 1873.39 4050.79 99.999  9.999 19.183   0   0 9.999 2850   0 0.104
213418 1913.39 4051.34 99.999  9.999 18.984   0   0 9.999 2849   3 0.102
213420 1721.35 4052.15 21.126  2.114 19.012  75   0 0.189 2838   8 0.127
213421 1831.29 4052.48 99.999  9.999 19.191   0   0 9.999 2847   3 0.116
213422 1682.95 4051.59 99.999  9.999 19.816   0   0 9.999 2831   4 0.176
213423 1760.93 4051.89 99.999  9.999 19.434   0   0 9.999 2837   3 0.197
213424 1838.29 4053.20 99.999  9.999 19.399   0   0 9.999 2846   4 0.138
213425 1854.14 4053.74 99.999  9.999 19.009   0   0 9.999 2850   2 0.096
213426 1977.05 4053.99 99.999  9.999 20.097   0   0 9.999 2719   0 0.539
213429 1773.01 4057.16 99.999  9.999 19.459   0   0 9.999 2808   4 0.209
213430 1981.29 4052.42 99.999  9.999 19.645   0   0 9.999 2797   1 0.307
213431 1668.51 4055.20 99.999  9.999 19.156   0   0 9.999 2851   4 0.099
213432 1696.49 4055.81 21.099  2.052 19.047  72   0 0.166 2850   6 0.093
213436 1704.62 4059.51 99.999  9.999 19.656   0   0 9.999 2841   2 0.165
213438 1764.91 4061.96 99.999  9.999 19.496   0   0 9.999 2839   4 0.163
213439 1831.52 4059.42 99.999  9.999 19.117   0   0 9.999 2851   2 0.154
213440 1763.57 4058.17 99.999  9.999 19.433   0   0 9.999 2842   8 0.201
213441 1867.33 4059.80 99.999  9.999 19.772   0   0 9.999 2835   2 0.189
213442 1895.46 4059.67 99.999  9.999 19.378   0   0 9.999 2847   1 0.145
213443 1978.37 4059.09 99.999  9.999 19.232   0   0 9.999 2813   0 0.373
213446 1991.12 4061.63 99.999  9.999 19.505   0   0 9.999 2827   6 0.209
213449 1797.60 4061.72 99.999  9.999 19.513   0   0 9.999 2834   1 0.190
213450 1914.06 4061.65 99.999  9.999 19.228   0   0 9.999 2848   3 0.129
213452 1877.36 4062.96 99.999  9.999 19.402   0   0 9.999 2840   5 0.127
213453 1791.68 4064.09 21.947  2.807 19.140  69   0 0.418 2834  10 0.137
213454 1851.98 4064.08 99.999  9.999 19.149   0   0 9.999 2838   4 0.123
213456 1659.87 4063.15 99.999  9.999 19.625   0   0 9.999 2846   0 0.152
213458 1782.68 4064.83 99.999  9.999 19.489   0   0 9.999 2824   7 0.213
213461 1922.23 4066.38 99.999  9.999 19.455   0   0 9.999 2847   4 0.192
213462 1932.53 4067.79 99.999  9.999 19.232   0   0 9.999 2845  10 0.254
213463 1683.36 4069.14 99.999  9.999 18.936   0   0 9.999 2849   1 0.083
213464 1693.43 4069.43 99.999  9.999 18.938   0   0 9.999 2852   4 0.090
213465 1804.92 4073.22 99.999  9.999 19.411   0   0 9.999 2745   1 0.306
213467 1788.98 4069.90 99.999  9.999 19.429   0   0 9.999 2840   1 0.172
213468 1805.24 4068.66 99.999  9.999 19.607   0   0 9.999 2791   1 0.291
213470 1672.46 4071.27 21.067  2.001 19.066  74   1 0.170 2853   2 0.099
213471 1721.66 4071.67 99.999  9.999 19.263   0   0 9.999 2847   5 0.148
213473 1707.30 4073.32 99.999  9.999 19.667   0   0 9.999 2835   1 0.243
213474 1783.92 4069.42 99.999  9.999 19.832   0   0 9.999 2824   1 0.288
213475 1930.33 4072.13 99.999  9.999 19.346   0   0 9.999 2844   6 0.222
213478 1737.38 4076.02 99.999  9.999 18.970   0   0 9.999 2855   5 0.103
213480 1656.64 4076.32 99.999  9.999 19.457   0   0 9.999 2846   5 0.139
213481 1665.45 4076.35 99.999  9.999 19.681   0   0 9.999 2842   1 0.178
213482 1688.63 4076.94 99.999  9.999 19.617   0   0 9.999 2836   3 0.162
213483 1755.46 4076.82 99.999  9.999 19.361   0   0 9.999 2850   0 0.124
213484 1858.19 4078.05 99.999  9.999 19.687   0   0 9.999 2274   0 0.612
213488 1885.66 4078.35 99.999  9.999 19.377   0   0 9.999 2847   0 0.128
213489 1919.01 4082.46 99.999  9.999 19.195   0   0 9.999 2831   1 0.183
213490 1746.78 4079.03 99.999  9.999 19.649   0   0 9.999 2841   4 0.162
213492 1735.24 4080.72 99.999  9.999 19.995   0   0 9.999 2812   1 0.262
213494 1882.49 4082.82 99.999  9.999 19.101   0   0 9.999 2851   1 0.104
213496 1660.16 4083.08 99.999  9.999 19.693   0   0 9.999 2829   4 0.173
213497 1700.93 4085.54 99.999  9.999 19.268   0   0 9.999 2680   0 0.300
213498 1750.73 4084.17 99.999  9.999 19.510   0   0 9.999 2841   4 0.139
213499 1941.79 4083.19 99.999  9.999 19.885   0   0 9.999 2767   0 0.359
213501 1743.31 4086.73 99.999  9.999 19.016   0   0 9.999 2856   1 0.103
213502 1780.03 4085.19 99.999  9.999 18.893   0   0 9.999 2856   1 0.102
213503 1862.22 4085.53 99.999  9.999 19.200   0   0 9.999 2841   3 0.205
213506 1994.86 4086.36 21.703  2.147 19.556  69   0 0.340 2831   4 0.158
213507 1984.29 4089.09 99.999  9.999 19.525   0   0 9.999 2837   5 0.168
213509 1694.47 4090.46 99.999  9.999 19.244   0   0 9.999 2305   0 0.442
213510 1707.02 4088.32 99.999  9.999 19.577   0   0 9.999 2753   0 0.278
213511 1758.58 4090.76 99.999  9.999 19.071   0   0 9.999 2851   2 0.094
213512 1764.70 4089.78 99.999  9.999 19.566   0   0 9.999 2847   1 0.156
213513 1959.80 4089.16 99.999  9.999 19.763   0   0 9.999 2816   2 0.262
213515 1737.89 4089.50 99.999  9.999 19.292   0   0 9.999 2840   6 0.120
213517 1871.90 4091.38 99.999  9.999 19.270   0   0 9.999 2845   3 0.135
213518 1940.12 4091.32 99.999  9.999 19.748   0   0 9.999 2841   1 0.203
213519 1966.12 4091.76 99.999  9.999 19.493   0   0 9.999 2827   1 0.182
213520 1849.69 4094.38 99.999  9.999 19.179   0   0 9.999 2846   0 0.184
213521 1959.13 4092.82 99.999  9.999 19.523   0   0 9.999 2827   2 0.207
213523 1860.18 4095.43 99.999  9.999 19.675   0   0 9.999 2798   1 0.266
213525 1937.95 4096.95 21.407  2.389 19.018  74   0 0.255 2841   3 0.107
213531 1688.32 4101.21 99.999  9.999 19.087   0   0 9.999 2839   6 0.118
213538 1746.52 4101.34 99.999  9.999 19.289   0   0 9.999 2843   3 0.117
213539 1989.78 4101.55 99.999  9.999 19.545   0   0 9.999 2835   5 0.151
213540 1889.03 4103.59 99.999  9.999 19.115   0   0 9.999 2848   3 0.102
213541 1929.21 4103.39 99.999  9.999 19.124   0   0 9.999 2828  12 0.142
213543 1924.24 4102.74 99.999  9.999 19.472   0   0 9.999 2831   3 0.219
213544 1705.33 4106.07 99.999  9.999 19.171   0   0 9.999 2843   6 0.108
213545 1876.79 4106.16 21.207  2.188 19.019  72   1 0.189 2851   2 0.093
213550 1883.89 4106.28 99.999  9.999 19.427   0   0 9.999 2842   2 0.139
213551 1683.92 4108.17 99.999  9.999 19.135   0   0 9.999 2849   3 0.103
213552 1988.11 4107.39 99.999  9.999 19.623   0   0 9.999 2831   5 0.161
213554 1741.07 4108.00 99.999  9.999 19.521   0   0 9.999 2845   2 0.149
213555 1766.33 4108.88 99.999  9.999 19.340   0   0 9.999 2840   5 0.133
213556 1928.49 4109.94 99.999  9.999 19.132   0   0 9.999 2827   4 0.219
213557 1982.63 4108.24 99.999  9.999 19.716   0   0 9.999 2829   0 0.174
213560 1800.91 4109.07 99.999  9.999 19.270   0   0 9.999 2848   0 0.174
213561 1937.39 4108.63 99.999  9.999 19.858   0   0 9.999 2799   2 0.224
213563 1681.13 4109.95 21.752  2.627 19.124  72   0 0.353 2847   3 0.102
213564 1737.39 4112.38 99.999  9.999 19.641   0   0 9.999 2817   3 0.192
213565 1961.58 4112.30 99.999  9.999 19.700   0   0 9.999 2828   3 0.182
213566 1821.01 4110.74 20.588  0.842 19.746  75   0 0.244 2809   0 0.360
213567 1722.17 4114.04 99.999  9.999 18.983   0   0 9.999 2840   4 0.097
213568 1836.55 4113.49 99.999  9.999 19.260   0   0 9.999 2803   3 0.284
213572 1655.02 4115.02 99.999  9.999 19.224   0   0 9.999 2844   4 0.106
213573 1806.07 4114.87 99.999  9.999 18.996   0   0 9.999 2846   1 0.162
213574 1842.48 4114.50 21.043  1.882 19.161  71   0 0.252 2840   2 0.160
213576 1742.39 4115.46 99.999  9.999 19.755   0   0 9.999 2822   1 0.210
213577 1790.79 4118.78 21.405  2.037 19.369  71   0 0.290 2822   5 0.157
213578 1822.16 4116.84 20.687  1.533 19.154  74   0 0.216 2842   2 0.166
213579 1939.81 4116.70 99.999  9.999 19.372   0   0 9.999 2839   1 0.134
213580 1950.45 4116.73 99.999  9.999 19.163   0   0 9.999 2838   3 0.109
213582 1651.69 4117.04 99.999  9.999 19.564   0   0 9.999 2830   6 0.145
213584 1900.91 4119.08 99.999  9.999 19.324   0   0 9.999 2841   0 0.131
213588 1987.28 4121.03 99.999  9.999 19.361   0   0 9.999 2826   6 0.124
213590 1787.98 4121.91 99.999  9.999 19.467   0   0 9.999 2830   2 0.177
213594 1923.79 4122.92 99.999  9.999 19.492   0   0 9.999 2826   2 0.148
213596 1726.49 4123.13 99.999  9.999 19.551   0   0 9.999 2769   5 0.258
213597 1857.52 4124.30 99.999  9.999 18.836   0   0 9.999 2846   4 0.100
213598 1691.22 4125.18 99.999  9.999 19.137   0   0 9.999 2835   4 0.101
213599 1756.60 4125.36 21.842  2.460 19.382  70   0 0.333 2845   1 0.148
213603 1674.73 4126.02 99.999  9.999 19.542   0   0 9.999 2826   5 0.148
213604 1737.94 4124.74 99.999  9.999 18.907   0   0 9.999 2806   2 0.272
213605 1710.82 4127.70 21.535  2.105 19.429  70   1 0.264 2830   5 0.134
213610 1785.84 4127.01 99.999  9.999 19.438   0   0 9.999 2814   2 0.241
213611 1679.12 4128.54 99.999  9.999 19.918   0   0 9.999 2817   3 0.200
213612 1862.64 4128.65 99.999  9.999 19.062   0   0 9.999 2847   3 0.116
213615 1702.12 4129.93 99.999  9.999 19.448   0   0 9.999 2830   2 0.153
213616 1778.70 4131.15 99.999  9.999 19.077   0   0 9.999 2828   4 0.127
213617 1816.07 4131.01 99.999  9.999 19.576   0   0 9.999 2821   3 0.215
213618 1917.95 4130.01 99.999  9.999 19.246   0   0 9.999 2830   4 0.114
213619 1942.15 4129.58 99.999  9.999 19.620   0   0 9.999 2825   4 0.179
213622 1955.61 4130.46 99.999  9.999 19.240   0   0 9.999 2833   6 0.119
213623 1844.45 4130.94 99.999  9.999 19.738   0   0 9.999 2816   3 0.184
213624 1872.59 4133.04 99.999  9.999 19.017   0   0 9.999 2829   4 0.099
213626 1772.79 4132.72 99.999  9.999 19.648   0   0 9.999 2822   0 0.183
213627 1973.25 4134.87 99.999  9.999 19.073   0   0 9.999 2821   5 0.097
213629 1791.82 4134.16 99.999  9.999 19.691   0   0 9.999 2804   1 0.193
213630 1967.76 4136.29 99.999  9.999 19.320   0   0 9.999 2821   4 0.122
213631 1701.87 4137.46 99.999  9.999 19.201   0   0 9.999 2827   1 0.109
213632 1775.34 4137.86 99.999  9.999 19.595   0   0 9.999 2810   1 0.171
213633 1814.21 4138.50 21.648  2.226 19.422  69   0 0.367 2817   1 0.139
213634 1899.30 4139.15 99.999  9.999 19.232   0   0 9.999 2812   4 0.109
213635 1957.58 4138.71 99.999  9.999 19.414   0   0 9.999 2806   3 0.135
213637 1656.06 4140.61 99.999  9.999 19.584   0   0 9.999 2812   2 0.170
213640 1884.10 4144.38 99.999  9.999 18.681   0   0 9.999 2824   5 0.089
213643 1659.80 4145.78 99.999  9.999 19.179   0   0 9.999 2806   2 0.112
213644 1812.82 4144.54 21.398  2.279 19.119  67   1 0.225 2811   2 0.106
213645 1963.64 4145.21 99.999  9.999 19.025   0   0 9.999 2809   5 0.103
213647 1683.94 4144.73 99.999  9.999 19.540   0   0 9.999 2804   5 0.140
213648 1750.83 4144.43 99.999  9.999 19.852   0   0 9.999 2800   3 0.195
213649 1904.17 4145.57 99.999  9.999 19.499   0   0 9.999 2807   4 0.143
213650 1912.97 4146.12 99.999  9.999 19.222   0   0 9.999 2806   2 0.107
213651 1993.58 4145.90 99.999  9.999 19.267   0   0 9.999 2791   5 0.120
213652 1857.82 4148.52 21.036  2.030 19.006  70   0 0.374 2771   5 0.151
213655 1866.21 4150.00 19.308  1.188 18.120  72   0 0.116 2814   5 0.156
213656 1945.23 4148.50 99.999  9.999 19.268   0   0 9.999 2807   2 0.121
213657 1719.75 4149.24 99.999  9.999 19.267   0   0 9.999 2805   1 0.111
213658 1830.46 4147.96 99.999  9.999 19.648   0   0 9.999 2800   4 0.159
213659 1878.78 4150.34 99.999  9.999 19.031   0   0 9.999 2775   4 0.163
213660 1927.43 4150.25 99.999  9.999 19.046   0   0 9.999 2801   4 0.095
213661 1934.92 4150.85 99.999  9.999 19.265   0   0 9.999 2804   2 0.114
213663 1755.25 4152.16 99.999  9.999 19.864   0   0 9.999 2767   2 0.217
213665 1672.78 4155.73 21.655  2.353 19.302  69   0 0.290 2786   3 0.123
213666 1797.58 4156.10 99.999  9.999 19.606   0   0 9.999 2780   6 0.161
213668 1856.07 4161.53 20.255  1.261 18.994  69   1 0.126 2729   7 0.169
213669 1913.64 4157.35 99.999  9.999 19.576   0   0 9.999 2776   4 0.155
213670 1860.16 4157.59 99.999  9.999 18.567   0   0 9.999 2783   2 0.325
213672 1791.86 4159.90 99.999  9.999 19.439   0   0 9.999 2772   1 0.133
213673 1986.69 4159.12 99.999  9.999 19.667   0   0 9.999 2757   1 0.186
213674 1717.03 4161.53 99.999  9.999 19.228   0   0 9.999 2767   6 0.108
213675 1765.53 4159.96 99.999  9.999 19.988   0   0 9.999 2647   0 0.344
213676 1801.05 4161.29 99.999  9.999 19.343   0   0 9.999 2770   4 0.127
213680 1786.13 4162.20 99.999  9.999 19.491   0   0 9.999 2769   1 0.138
213682 1862.29 4162.44 99.999  9.999 19.434   0   0 9.999 2640   0 0.360
213683 1869.97 4160.08 99.999  9.999 18.500   0   0 9.999 2746   6 0.241
213684 1900.24 4163.30 99.999  9.999 20.070   0   0 9.999 2664   1 0.329
213686 1895.98 4165.00 99.999  9.999 18.829   0   0 9.999 2752   1 0.187
213687 1982.65 4165.51 99.999  9.999 19.405   0   0 9.999 2739   3 0.140
213690 1678.22 4167.84 99.999  9.999 18.969   0   0 9.999 2748   3 0.084
213691 1855.01 4166.29 99.999  9.999 19.923   0   0 9.999 2548   0 0.294
213693 1697.82 4170.35 99.999  9.999 18.970   0   0 9.999 2743   2 0.084
213695 1935.80 4170.45 99.999  9.999 19.552   0   0 9.999 2741   3 0.163
213698 1925.36 4170.59 99.999  9.999 19.855   0   0 9.999 2721   2 0.200
213703 1690.64 4172.07 99.999  9.999 19.327   0   0 9.999 2748   1 0.117
213704 1753.62 4171.68 99.999  9.999 19.755   0   0 9.999 2728   0 0.178
213705 1855.55 4172.08 99.999  9.999 19.440   0   0 9.999 2722   5 0.147
213707 1673.51 4176.29 99.999  9.999 19.302   0   0 9.999 2731   4 0.112
213708 1788.85 4174.95 99.999  9.999 19.624   0   0 9.999 2729   5 0.151
213709 1839.77 4175.37 99.999  9.999 19.526   0   0 9.999 2732   3 0.145
213711 1715.75 4176.90 99.999  9.999 19.199   0   0 9.999 2736   4 0.132
213712 1964.23 4177.52 99.999  9.999 19.210   0   0 9.999 2729   3 0.119
213713 1970.08 4177.89 99.999  9.999 19.199   0   0 9.999 2678   0 0.313
213714 1708.39 4178.71 99.999  9.999 19.463   0   0 9.999 2719   4 0.137
213715 1826.85 4179.94 99.999  9.999 18.931   0   0 9.999 2725   2 0.096
213718 1693.31 4179.91 99.999  9.999 19.316   0   0 9.999 2727   0 0.113
213719 1931.05 4180.22 99.999  9.999 19.228   0   0 9.999 2730   1 0.151
213720 1735.03 4181.38 99.999  9.999 18.963   0   0 9.999 2723   1 0.084
213721 1773.41 4180.60 99.999  9.999 19.375   0   0 9.999 2717   4 0.127
213722 1684.80 4182.23 99.999  9.999 19.500   0   0 9.999 2717   2 0.133
213723 1855.99 4182.50 99.999  9.999 19.251   0   0 9.999 2712   4 0.115
213726 1839.16 4183.02 99.999  9.999 19.680   0   0 9.999 2689   0 0.175
213729 1680.46 4184.49 99.999  9.999 19.484   0   0 9.999 2701   2 0.137
213730 1751.99 4184.94 99.999  9.999 19.542   0   0 9.999 2693   7 0.141
213736 1816.87 4187.56 99.999  9.999 19.433   0   0 9.999 2695   1 0.141
213737 1831.10 4187.76 99.999  9.999 19.498   0   0 9.999 2687   1 0.248
213739 1761.74 4188.84 99.999  9.999 19.537   0   0 9.999 2690   4 0.139
213740 1776.01 4189.55 99.999  9.999 19.081   0   0 9.999 2698   3 0.098
213742 1895.95 4191.03 99.999  9.999 19.564   0   0 9.999 2687   1 0.145
213747 1780.80 4193.62 99.999  9.999 19.626   0   0 9.999 2686   2 0.184
213748 1834.49 4189.00 99.999  9.999 20.227   0   0 9.999 2413   0 0.424
213749 1882.42 4193.35 99.999  9.999 19.417   0   0 9.999 2683   5 0.157
213752 1719.76 4194.85 99.999  9.999 18.986   0   0 9.999 2693   2 0.128
213753 1967.10 4195.00 99.999  9.999 19.392   0   0 9.999 2601   0 0.304
213754 1934.16 4196.08 99.999  9.999 19.411   0   0 9.999 2679   3 0.129
213755 1814.07 4196.51 99.999  9.999 19.679   0   0 9.999 2673   2 0.173
213756 1845.89 4195.53 99.999  9.999 19.730   0   0 9.999 2673   3 0.195
213759 1712.81 4198.14 99.999  9.999 19.081   0   0 9.999 2672   4 0.118
213762 1915.77 4199.50 99.999  9.999 19.244   0   0 9.999 2680   0 0.126
213763 1818.99 4203.06 99.999  9.999 19.188   0   0 9.999 2651   3 0.112
213764 1899.18 4202.53 99.999  9.999 19.974   0   0 9.999 2649   4 0.216
213765 1816.08 4200.27 99.999  9.999 19.670   0   0 9.999 2658   1 0.178
213766 1865.95 4201.42 99.999  9.999 19.683   0   0 9.999 2655   3 0.168
213767 1961.27 4200.99 99.999  9.999 19.761   0   0 9.999 2303   0 0.466
213768 1971.89 4202.64 99.999  9.999 19.039   0   0 9.999 2642   6 0.219
213773 1948.87 4201.92 99.999  9.999 19.382   0   0 9.999 2656   7 0.139
213775 1692.64 4203.85 99.999  9.999 19.244   0   0 9.999 2652   4 0.107
213776 1936.19 4204.23 99.999  9.999 19.362   0   0 9.999 2651   3 0.139
213778 1726.83 4208.00 99.999  9.999 19.635   0   0 9.999 2505   1 0.369
213781 1709.90 4207.72 99.999  9.999 19.262   0   0 9.999 2614   5 0.155
